TARIH;ISLEM  KODU;BULTEN ADI;PAZAR GRUBU;PAZAR;YAPISAL BAZDA PIYASA ALT BOLUMU;ENSTRUMAN GRUBU;ENSTRUMAN TIPI;ENSTRUMAN SINIFI;ISLEM YONTEMI;PIYASA YAPICI;BIST 100 ENDEKS;BIST 30 ENDEKS;BRUT TAKAS;OZSERMAYE HALI;GECICI DURDURMA;ONCEKI KAPANIS FIYATI;ACILIS FIYATI;ACILIS SEANSI FIYATI;EN DUSUK FIYAT;EN YUKSEK FIYAT;KAPANIS FIYATI;KAPANIS SEANSI FIYATI;DEGISIM (%);BEKLEYEN EN IYI ALIS;BEKLEYEN EN IYI SATIS;A.O.F;TOPLAM ISLEM HACMI;TOPLAM ISLEM ADEDI;TOPLAM SOZLESME SAYISI;REFERANS FIYAT;ACILIS SEANSI ISLEM HACMI;ACILIS SEANSI ISLEM MIKTARI;ACILIS SEANSI SOZLESME SAYISI;KAPANIS SEANSI ISLEM HACMI;KAPANIS SEANSI ISLEM MIKTARI;KAPANIS SEANSI SOZLESME SAYISI;KAPANIS FIYATINDAN ISLEMLER ISLEM HACMI;KAPANIS FIYATINDAN ISLEMLER ISLEM MIKTARI;KAPANIS FIYATINDAN ISLEMLER SOZLESME SAYISI;EN DUSUK ACIGA SATIS FIYATI;EN YUKSEK ACIGA SATIS FIYATI;ACIGA SATIS A.O.F;ACIGA SATIS ISLEM HACMI;ACIGA SATIS ISLEM ADEDI;ACIGA SATIS SOZLESME SAYISI;OZEL ISLEM BILDIRIMI EN DUSUK FIYAT;OZEL ISLEM BILDIRIMI EN YUKSEK FIYAT;OZEL ISLEM BILDIRIMI A.O.F.;OZEL ISLEM BILDIRIMI ISLEM HACMI;OZEL ISLEM BILDIRIMI ISLEM ADEDI;OZEL ISLEM BILDIRIMI SOZLESME SAYISI;ORTA NOKTA ISLEMLERI ISLEM HACMI;ORTA NOKTA ISLEMLERI ISLEM ADEDI;ORTA NOKTA ISLEMLERI SOZLESME SAYISI;ACIGA SATIS;BIST KATILIM TUM ENDEKS
TRADE DATE;INSTRUMENT SERIES CODE;INSTRUMENT NAME;MARKET SUB SEGMENT;MARKET SEGMENT;MARKET;INSTRUMENT GROUP;INSTRUMENT TYPE;INSTRUMENT CLASS;TRADING METHOD;MARKET MAKER;BIST 100 INDEX;BIST 30 INDEX;GROSS SETTLEMENT;CORPORATE ACTION;SUSPENDED;PREVIOUS LAST PRICE;OPENING PRICE;OPENING SESSION PRICE;LOWEST PRICE;HIGHEST PRICE;CLOSING PRICE;CLOSING SESSION PRICE;CHANGE TO PREVIOUS CLOSING (%);REMAINING BID;REMAINING ASK;VWAP;TOTAL TRADED VALUE;TOTAL TRADED VOLUME;TOTAL NUMBER OF CONTRACTS;REFERENCE PRICE;TRADED VALUE AT OPENING SESSION;TRADED VOLUME AT OPENING SESSION;NUMBER OF CONTRACTS AT OPENING SESSION;TRADED VALUE AT CLOSING SESSION;TRADED VOLUME AT CLOSING SESSION;NUMBER OF CONTRACTS AT CLOSING SESSION;TRADED VALUE OF TRADES AT CLOSING PRICE;TRADED VOLUME OF TRADES AT CLOSING PRICE;NUMBER OF CONTRACTS OF TRADES AT CLOSING PRICE;LOWEST SHORT SALE PRICE;HIGHEST SHORT SALE PRICE;SHORT SALE VWAP;TRADED VALUE OF SHORT SALE TRADES;TRADED VOLUME OF SHORT SALE TRADES;NUMBER OF CONTRACTS OF SHORT SALE TRADES;LOWEST TRADE REPORT PRICE;HIGHEST TRADE REPORT PRICE;TRADE REPORT VWAP;TRADE REPORT TRADED VALUE;TRADE REPORT TRADED VOLUME;NUMBER OF TRADE REPORTS;MIDPOINT TRADED VALUE;MIDPOINT TRADED VOLUME;MIDPOINT NUMBER OF CONTRACTS;SHORT SELL;BIST PARTICIPATION ALL INDEX
2025-05-14;CATES.E;CATES ELEKTRIK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTCATES;SI;0;0;0;0;;0;31.26;31.26;31.26;30.8;32.14;31;31;-0.832;31;31.06;31.439;65921829.2;2096824;6706;0;271180.5;8675;78;1160454;37434;85;248;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;CCOLA.E;COCA COLA ICECEK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTCCOLA;SI;0;1;0;0;;0;53.85;53.7;53.7;52.7;54.05;53.9;53.9;0.093;53.65;53.9;53.427;211831162.45;3964855;13232;0;1270219.8;23654;146;7675629.5;142405;104;268583.7;4983;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;CIMSA.AOF;CIMSA AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFCIMSA;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;CIMSA.E;CIMSA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTCIMSA;SI;0;1;1;0;;0;50.2;50.15;50.15;49.24;53;52.55;52.55;4.681;52.5;52.55;50.944;698446065.3;13710118;29221;0;3544852.75;70685;127;11699206.5;222630;161;1423159.1;27082;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-05-14;CLEBI.E;CELEBI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTCLEBI;SI;0;1;0;0;;0;2530;2530;2530;2445;2587.5;2471;2471;-2.332;2471;2472;2492.878;182613281;73254;7855;0;1391500;550;50;1393644;564;50;501613;203;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;CVKMD.E;CVK MADEN;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTCVKMD;SI;0;0;0;0;;0;13.1;13.3;13.3;12.85;13.3;12.86;12.86;-1.832;12.85;12.86;13.022;314611941.31;24160772;18612;0;5130568.1;385757;192;5298615.78;412023;177;2255425.38;175383;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-05-14;CWENE.E;CW ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTCWENE;SI;0;1;0;0;;0;17.15;17.15;17.15;16.51;17.24;16.69;16.69;-2.682;16.69;16.7;16.853;128506307.3;7624956;18429;0;598037.65;34871;114;3365288.15;201635;208;214716.85;12865;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-05-14;DAPGM.E;DAP GAYRIMENKUL;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTDAPGM;SI;0;0;0;0;;0;8.03;8.05;8.05;7.99;8.83;8.83;8.83;9.963;8.83;0;8.219;1053786366.05;128206292;18803;0;2383669.4;296108;39;189165.09;21423;10;8.83;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-05-14;DEVA.E;DEVA HOLDING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTDEVA;SI;0;0;0;0;;0;59.95;59.95;59.95;59.1;60.4;59.15;59.15;-1.334;59.15;59.2;59.724;22798110.1;381727;2578;0;15347.2;256;11;189930.65;3211;22;3016.65;51;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;DOAS.E;DOGUS OTOMOTIV;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTDOAS;SI;0;1;0;0;;0;235.6;236.8;236.8;236.2;250.25;237.9;237.9;0.976;237.9;238;243.991;1800551498.2;7379577;66379;0;18506630.4;78153;508;24619081.5;103485;312;1816604.4;7636;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;DOHOL.E;DOGAN HOLDING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTDOHOL;SI;0;1;0;0;;0;15.46;15.46;15.46;15.01;15.49;15.06;15.06;-2.587;15.05;15.06;15.192;343591637.45;22616076;15960;0;964116.52;62362;70;12669842.46;841291;141;3606282.66;239461;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;DSTKF.E;DESTEK FINANS FAKTORING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTDSTKF;SI;0;0;0;0;;0;217.6;217.2;217.2;217.2;239.3;236;236;8.456;236;236.1;231.707;656654461.5;2833985;23594;0;1167884.4;5377;57;5553552;23532;100;3370080;14280;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;EBEBK.E;EBEBEK MAGAZACILIK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTEBEBK;SI;0;0;0;0;;0;44.28;44.26;44.26;43.96;44.82;43.98;43.98;-0.678;43.98;44;44.374;27651271;623139;4993;0;183900.3;4155;44;147640.86;3357;20;219.9;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-05-14;ECILC.E;ECZACIBASI ILAC;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTECILC;SI;0;1;0;0;06;0;49.76;48.46;48.46;47.24;48.46;47.26;47.26;-5.024;47.24;47.26;47.669;82995068.56;1741063;6980;0;2592367.7;53495;311;1489729.72;31522;41;915993.32;19382;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;ECZYT.E;ECZACIBASI YATIRIM;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTECZYT;SI;0;0;0;0;06;0;205.9;199.9;199.9;194.6;201.5;195;195;-5.294;194.9;195;196.069;58811541.2;299953;4201;0;1274762.3;6377;109;277095;1421;18;414570;2126;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;EFORC.E;EFOR CAY SANAYI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTEFORC;SI;0;1;0;0;;0;92.5;92.5;92.5;89.9;92.55;91.6;91.6;-0.973;91.15;91.6;91.276;78423565.85;859193;4113;0;290820;3144;48;6675624.8;72878;94;9160;100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-05-14;EGEEN.E;EGE ENDUSTRI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTEGEEN;SI;0;1;0;0;;0;8892.5;8892.5;8892.5;8822.5;8912.5;8835;8835;-0.647;8835;8840;8871.351;93335482.5;10521;3025;0;391270;44;21;989520;112;48;26505;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;EKGYO.AOF;EMLAK KONUT GMYO AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFEKGYO;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;EKGYO.E;EMLAK KONUT GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTEKGYO;SI;0;1;1;0;;0;13.96;13.94;13.94;13.71;14.09;13.73;13.73;-1.648;13.73;13.74;13.92;2260446893.54;162387538;37047;0;17979658.66;1289789;295;98750059.32;7192284;380;9144674.28;666036;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;ENERY.E;ENERYA ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTENERY;SI;0;1;0;0;;0;4.38;4.38;4.38;4.3;4.49;4.41;4.41;0.685;4.41;4.42;4.386;214983454.34;49018714;7784;0;1072381.68;244836;171;2685526.83;608963;78;1594215;361500;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-05-14;ENJSA.E;ENERJISA ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTENJSA;SI;0;1;0;0;;0;57.75;57.75;57.75;56.5;58.15;57.1;57.1;-1.126;57;57.1;57.271;177540151.65;3100025;15942;0;1572359.25;27227;358;6441336.8;112808;126;520809.1;9121;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-05-14;ENKAI.AOF;ENKA INSAAT AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFENKAI;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;ENKAI.E;ENKA INSAAT;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTENKAI;SI;0;1;1;0;;0;69;69;69;67.5;71.1;68;68;-1.449;68;68.1;69.019;2416434398.3;35011030;67773;0;14885508;215732;454;60874620;895215;682;2272832;33424;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;ENTRA.E;IC ENTERRA YEN. ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTENTRA;SI;0;0;0;0;;0;10.35;10.36;10.36;10.08;10.48;10.34;10.34;-0.097;10.34;10.35;10.295;276536285.22;26859978;13048;0;616865.48;59543;177;3368420.44;325766;86;166505.02;16103;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;EREGL.AOF;EREGLI DEMIR CELIK AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFEREGL;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;EREGL.E;EREGLI DEMIR CELIK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTEREGL;SI;0;1;1;0;;0;25;25;25;24.66;25.18;24.66;24.66;-1.36;24.66;24.68;24.915;5443947680.5;218502860;57780;0;42860050;1714402;585;121359553.92;4921312;715;42476480.1;1722485;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-05-14;ESCAR.E;ESCAR FILO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTESCAR;SI;0;0;0;0;;0;71.15;71.2;71.2;71;74.65;74;74;4.006;74;74.05;73.237;61408410.95;838485;3668;0;278320.8;3909;20;2232802;30173;28;145114;1961;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;EUPWR.E;EUROPOWER ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTEUPWR;SI;0;1;0;0;;0;27.48;27.48;27.48;26.66;28.72;27.9;27.9;1.528;27.9;27.92;27.789;428724342.38;15427659;34502;0;1282711.44;46678;141;2486308.5;89115;70;313986.6;11254;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-05-14;EUREN.E;EUROPEN ENDUSTRI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTEUREN;SI;0;0;0;0;;0;6.29;6.26;6.26;6.12;6.35;6.3;6.3;0.159;6.29;6.3;6.255;664468754.43;106227010;17465;0;5329200.6;851310;125;64782717.3;10282971;308;6555446.1;1040547;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;FENER.E;FENERBAHCE FUTBOL;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTFENER;SI;0;0;0;0;;0;55.7;56.5;56.5;56.3;58.5;57.8;57.8;3.77;57.8;57.85;57.401;716267831.3;12478399;25616;0;7327654.5;129693;141;11643636.6;201447;109;1019187.4;17633;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;FROTO.AOF;FORD OTOSAN AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFFROTO;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;FROTO.E;FORD OTOSAN;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTFROTO;SI;0;1;1;0;;0;97.75;97.55;97.55;96.55;100.2;96.55;96.55;-1.228;96.55;96.65;98.322;944495966.35;9606118;53554;0;4487690.2;46004;530;47475566;491720;488;2827466.75;29285;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;GARAN.AOF;GARANTI BANKASI AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFGARAN;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;GARAN.E;GARANTI BANKASI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGARAN;SI;0;1;1;0;;0;109.7;109;109;108.4;114.4;113.6;113.6;3.555;113.6;113.7;112.289;3342789713.4;29769443;45138;0;26967036;247404;302;88918696;782735;246;12261188.8;107933;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;GENIL.E;GEN ILAC;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGENIL;SI;0;0;0;0;;0;142.9;143;143;136.1;147.7;137;137;-4.129;137;138.3;141.415;204427994;1445594;8384;0;293007;2049;42;6141299;44827;113;929408;6784;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-05-14;GESAN.E;GIRISIM ELEKTRIK SANAYI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGESAN;SI;0;1;0;0;;0;45.38;45.36;45.36;44.14;46.16;44.78;44.78;-1.322;44.78;44.8;45.103;412842750.44;9153374;32996;0;1396679.76;30791;115;1421406.76;31742;79;1116768.42;24939;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-05-14;GLCVY.E;GELECEK VARLIK YONETIMI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGLCVY;SI;0;0;0;0;;0;65.65;65.1;65.1;64;68;65.6;65.6;-0.076;65.5;65.6;65.421;64382767.45;984129;4818;0;131111.4;2014;22;729340.8;11118;26;476780.8;7268;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;GLRMK.E;GULERMAK AGIR SANAYI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGLRMK;SI;0;0;0;0;;0;151.8;153.9;153.9;153;157.8;153;153;0.791;153;153.1;154.98;578622038.3;3733529;25937;0;7739323.2;50288;221;19293453;126101;484;2645370;17290;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-05-14;GLYHO.E;GLOBAL YAT. HOLDING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGLYHO;SI;0;0;0;0;;0;8.27;8.27;8.27;8.05;8.35;8.05;8.05;-2.66;8.05;8.09;8.223;137680092.73;16744054;5371;0;602328.91;72833;56;3187252.6;395932;87;927794.7;115254;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;GOKNR.E;GOKNUR GIDA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGOKNR;SI;0;0;0;0;;0;26.78;26.8;26.8;26.32;27.06;26.62;26.62;-0.597;26.62;26.68;26.668;147018188.78;5512988;7826;0;301044.4;11233;36;4116596.66;154643;57;440481.14;16547;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-05-14;GOLTS.E;GOLTAS CIMENTO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGOLTS;SI;0;1;0;0;;0;380.75;381.75;381.75;372.5;383.5;377.25;377.25;-0.919;377.25;377.75;377.306;81681174.5;216485;7817;0;208435.5;546;27;1968490.5;5218;54;264452.25;701;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-05-14;GOZDE.E;GOZDE GIRISIM;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGOZDE;SI;0;0;0;0;;0;18.77;18.81;18.81;18.74;19.3;19.1;19.1;1.758;19.09;19.1;19.035;45943005.88;2413619;2258;0;22553.19;1199;10;1173924.2;61462;25;506150;26500;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;GRSEL.E;GUR-SEL TURIZM TASIMACILIK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGRSEL;SI;0;0;0;0;;0;297;298.75;298.75;288.75;299.75;290;290;-2.357;289.75;290;292.568;276545629;945235;5371;0;483676.25;1619;17;3322240;11456;46;372940;1286;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-05-14;GRTHO.E;GRAINTURK HOLDING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGRTHO;SI;0;1;0;0;;0;261.5;264;264;264;286.75;275.5;275.5;5.354;275.25;275.5;277.6;285267407;1027621;12557;0;1044912;3958;38;2732133.5;9917;102;576070.5;2091;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-05-14;GSRAY.E;GALATASARAY SPORTIF;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGSRAY;SI;0;1;0;0;;0;2.11;2.12;2.12;2.1;2.19;2.12;2.12;0.474;2.12;2.13;2.136;519934523.08;243441278;14996;0;4184409.36;1973778;192;6893025.24;3251427;205;1516529.28;715344;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;GUBRF.E;GUBRE FABRIK.;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGUBRF;SI;0;1;0;0;;0;284.75;290;290;268.25;290;275;275;-3.424;275;275.25;276.777;2387480427.25;8626021;32878;0;20559550;70895;170;41893225;152339;261;46625150;169546;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-05-14;GWIND.E;GALATA WIND ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGWIND;SI;0;0;0;0;;0;24.36;24.5;24.5;24.3;25;24.7;24.7;1.396;24.7;24.72;24.526;67803031.86;2764527;5935;0;173019;7062;59;334116.9;13527;33;31467.8;1274;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-05-14;HALKB.E;T. HALK BANKASI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTHALKB;SI;0;1;0;0;;0;21.9;21.88;21.88;21.72;22.88;22.22;22.22;1.461;22.2;22.22;22.38;2077324863.92;92822473;32325;0;13477642.4;615980;150;25977713.08;1169114;178;2154584.52;96966;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;HEKTS.AOF;HEKTAS AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFHEKTS;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;HEKTS.E;HEKTAS;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTHEKTS;SI;0;1;1;0;;0;3.24;3.24;3.24;3.21;3.27;3.23;3.23;-0.309;3.22;3.23;3.242;258672160.15;79789047;11133;0;1121283;346075;233;6189994.61;1916407;92;855526.87;264869;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;HLGYO.E;HALK GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTHLGYO;SI;0;0;0;0;;0;2.81;2.82;2.82;2.78;2.87;2.78;2.78;-1.068;2.78;2.79;2.817;225654164.6;80104894;6584;0;4350414;1542700;73;7720479.78;2777151;161;875305.24;314858;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;HRKET.E;HAREKET PROJE TASIMACILIGI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTHRKET;SI;0;0;0;0;;0;65.85;65.1;65.1;64.6;67.85;65.4;65.4;-0.683;65.4;65.45;66.083;218571421.1;3307533;17578;0;1367425.5;21005;154;2093650.2;32013;61;366894;5610;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-05-14;HTTBT.E;HITIT BILGISAYAR;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTHTTBT;SI;0;0;0;0;;0;43.34;43.34;43.34;43.16;44.16;43.52;43.52;0.415;43.52;43.62;43.712;45851535.18;1048936;3563;0;249638.4;5760;45;464184.32;10666;25;69632;1600;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;IEYHO.E;ISIKLAR ENERJI YAPI HOL.;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTIEYHO;SI;0;1;0;0;;0;14;14.2;14.2;13.49;14.22;13.89;13.89;-0.786;13.89;13.9;13.891;654546587.4;47119476;34409;0;3308174;232970;75;4174583.94;300546;92;2785500.6;200540;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;INDES.E;INDEKS BILGISAYAR;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTINDES;SI;0;0;0;0;;0;7.06;7.06;7.06;6.9;7.06;6.95;6.95;-1.558;6.95;6.96;6.977;30472531.72;4367509;3730;0;79855.66;11311;44;299023.75;43025;38;98863.75;14225;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;INVEO.E;INVEO YATIRIM HOLDING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTINVEO;SI;0;0;0;0;;0;6.26;6.27;6.27;6.16;6.32;6.16;6.16;-1.597;6.16;6.18;6.228;12733707.8;2044659;1317;0;13762.65;2195;12;81281.2;13195;20;91599.2;14870;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;IPEKE.E;IPEK DOGAL ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTIPEKE;SI;0;0;0;0;;0;65.65;65.75;65.75;63.8;66.15;63.85;63.85;-2.742;63.8;63.85;65.249;238836156.6;3660377;8740;0;1331437.5;20250;34;13715746.2;214812;139;2182329.15;34179;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;ISCTR.AOF;IS BANKASI (C) AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFISCTR;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;ISCTR.E;IS BANKASI (C);;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTISCTR;SI;0;1;1;0;;0;10.89;10.86;10.86;10.81;11.06;10.95;10.95;0.551;10.94;10.95;10.956;6037251428.87;551068425;56145;0;28930312.38;2663933;757;205998988.35;18812693;365;78467240.1;7165958;276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;ISDMR.E;ISKENDERUN DEMIR CELIK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTISDMR;SI;0;0;0;0;;0;35.74;35.98;35.98;35.84;38.28;37.78;37.78;5.708;37.66;37.78;37.257;277916769.56;7459519;23182;0;1478598.1;41095;86;2230455.64;59038;79;64377.12;1704;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025-05-14;ISFIN.E;IS FIN.KIR.;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTISFIN;SI;0;0;0;0;;0;12.91;12.92;12.92;12.91;13.14;12.94;12.94;0.232;12.94;12.95;13.017;70578057.98;5422197;5388;0;257095.08;19899;20;1813424.54;140141;58;903729.6;69840;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;ISGYO.E;IS GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTISGYO;SI;0;0;0;0;;0;15.5;15.5;15.5;15.44;15.79;15.51;15.51;0.065;15.51;15.52;15.611;69215418.95;4433740;5364;0;187271;12082;62;980650.77;63227;41;1675.08;108;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
